project,tags,country,site,latitude,longitude,reef_type,reef_zone,reef_exposure,reef_slope,tide,current,visibility,relative_depth,management,management_secondary,management_est_year,management_size,management_parties,management_compliance,management_rules,sample_date,sample_time,depth,transect_length,transect_width,assigned_transect_width_m,size_bin,observers,transect_number,label,fish_family,fish_genus,fish_taxon,size,biomass_constant_a,biomass_constant_b,biomass_constant_c,count,biomass_kgha,trophic_level,trophic_group,functional_group,vulnerability,data_policy_beltfish,project_notes,site_notes,management_notes,sample_unit_id,sample_event_id,project_admins,contact_link
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,BCMR 22,18.138644,-87.823355,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,shallow,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-20,12:40:00,3,10,2m,2,1,Alexander Navarro,39,NA,Scaridae,Sparisoma,Sparisoma aurofrenatum,16,0.0117,3.15,1,1,36.32,2,herbivore-detritivore,excavator,22.3,public,NA,NA,NA,f2459499-29c9-413e-a1ae-aa98273e499a,ab28a513-5920-4102-a7ae-056bb4ec9b41,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,BCMR 22,18.138644,-87.823355,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,shallow,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-20,12:40:00,6,10,2m,2,1,Alexander Navarro,42,NA,Acanthuridae,Acanthurus,Acanthurus coeruleus,6,0.02147,3.022,1,1,2.41,2,herbivore-macroalgae,browser,58.55,public,NA,NA,NA,f20d4c57-db58-43c0-b6c9-ce5ce6f2c9fd,ab28a513-5920-4102-a7ae-056bb4ec9b41,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,BCMR 22,18.138644,-87.823355,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,shallow,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-20,12:40:00,6,10,2m,2,1,Alexander Navarro,42,NA,Scaridae,Scarus,Scarus taeniopterus,14,0.0135,3.18,1,1,29.78,2,herbivore-detritivore,scraper,26.02,public,NA,NA,NA,f20d4c57-db58-43c0-b6c9-ce5ce6f2c9fd,ab28a513-5920-4102-a7ae-056bb4ec9b41,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,BCMR 22,18.138644,-87.823355,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,shallow,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-20,12:40:00,6,10,2m,2,1,Alexander Navarro,42,NA,Scaridae,Scarus,Scarus taeniopterus,3,0.0135,3.18,1,1,0.22,2,herbivore-detritivore,scraper,26.02,public,NA,NA,NA,f20d4c57-db58-43c0-b6c9-ce5ce6f2c9fd,ab28a513-5920-4102-a7ae-056bb4ec9b41,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,BCMR 22,18.138644,-87.823355,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,shallow,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-20,12:40:00,6,10,2m,2,1,Alexander Navarro,42,NA,Scaridae,Sparisoma,Sparisoma viride,6,0.0138,3.05,1,2,3.26,2,herbivore-detritivore,excavator,31.4,public,NA,NA,NA,f20d4c57-db58-43c0-b6c9-ce5ce6f2c9fd,ab28a513-5920-4102-a7ae-056bb4ec9b41,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,BCMR 22,18.138644,-87.823355,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,shallow,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-20,12:40:00,6,10,2m,2,1,Alexander Navarro,42,NA,Labridae,Halichoeres,Halichoeres bivittatus,7,0.010516,3.092435,1,2,4.32,3.82,piscivore,pisci-invertivore,36.66,public,NA,NA,NA,f20d4c57-db58-43c0-b6c9-ce5ce6f2c9fd,ab28a513-5920-4102-a7ae-056bb4ec9b41,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,BCMR 22,18.138644,-87.823355,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,shallow,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-20,12:40:00,6,10,2m,2,1,Alexander Navarro,42,NA,Labridae,Halichoeres,Halichoeres bivittatus,6,0.010516,3.092435,1,3,4.02,3.82,piscivore,pisci-invertivore,36.66,public,NA,NA,NA,f20d4c57-db58-43c0-b6c9-ce5ce6f2c9fd,ab28a513-5920-4102-a7ae-056bb4ec9b41,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,BCMR 22,18.138644,-87.823355,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,shallow,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-20,12:40:00,6,10,2m,2,1,Alexander Navarro,42,NA,Labridae,Halichoeres,Halichoeres bivittatus,8,0.010516,3.092435,1,1,3.26,3.82,piscivore,pisci-invertivore,36.66,public,NA,NA,NA,f20d4c57-db58-43c0-b6c9-ce5ce6f2c9fd,ab28a513-5920-4102-a7ae-056bb4ec9b41,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,BCMR 22,18.138644,-87.823355,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,shallow,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-20,12:40:00,6,10,2m,2,1,Alexander Navarro,42,NA,Pomacentridae,Stegastes,Stegastes partitus,6,0.0123,3.05,1,1,1.45,2,herbivore-detritivore,cropper/grazer,20.93,public,NA,NA,NA,f20d4c57-db58-43c0-b6c9-ce5ce6f2c9fd,ab28a513-5920-4102-a7ae-056bb4ec9b41,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,BCMR 22,18.138644,-87.823355,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,shallow,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-20,12:40:00,6,10,2m,2,1,Alexander Navarro,42,NA,Pomacentridae,Stegastes,Stegastes partitus,5,0.0123,3.05,1,1,0.83,2,herbivore-detritivore,cropper/grazer,20.93,public,NA,NA,NA,f20d4c57-db58-43c0-b6c9-ce5ce6f2c9fd,ab28a513-5920-4102-a7ae-056bb4ec9b41,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,BCMR 22,18.138644,-87.823355,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,shallow,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-20,12:40:00,6,10,2m,2,1,Alexander Navarro,42,NA,Scaridae,Sparisoma,Sparisoma aurofrenatum,4,0.0117,3.15,1,2,0.92,2,herbivore-detritivore,excavator,22.3,public,NA,NA,NA,f20d4c57-db58-43c0-b6c9-ce5ce6f2c9fd,ab28a513-5920-4102-a7ae-056bb4ec9b41,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,BCMR 22,18.138644,-87.823355,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,shallow,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-20,12:40:00,6,10,2m,2,1,Alexander Navarro,42,NA,Scaridae,Sparisoma,Sparisoma aurofrenatum,7,0.0117,3.15,1,2,5.37,2,herbivore-detritivore,excavator,22.3,public,NA,NA,NA,f20d4c57-db58-43c0-b6c9-ce5ce6f2c9fd,ab28a513-5920-4102-a7ae-056bb4ec9b41,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,BCMR 22,18.138644,-87.823355,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,shallow,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-20,12:40:00,6,10,2m,2,1,Alexander Navarro,42,NA,Scaridae,Sparisoma,Sparisoma aurofrenatum,6,0.0117,3.15,1,1,1.65,2,herbivore-detritivore,excavator,22.3,public,NA,NA,NA,f20d4c57-db58-43c0-b6c9-ce5ce6f2c9fd,ab28a513-5920-4102-a7ae-056bb4ec9b41,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,BCMR 22,18.138644,-87.823355,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,shallow,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-20,12:40:00,6,10,2m,2,1,Alexander Navarro,42,NA,Chaetodontidae,Chaetodon,Chaetodon capistratus,6,0.017701,3.377139,1,1,3.76,3.43,invertivore-sessile,micro-invertivore,10,public,NA,NA,NA,f20d4c57-db58-43c0-b6c9-ce5ce6f2c9fd,ab28a513-5920-4102-a7ae-056bb4ec9b41,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,BZCCCB02,17.78378,-88.00267,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,shallow,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-28,08:03:00,5,10,2m,2,1,Alexander Navarro,179,NA,Scaridae,Sparisoma,Sparisoma viride,28,0.0138,3.05,1,2,357.86,2,herbivore-detritivore,excavator,31.4,public,NA,GUZ,NA,bdf09675-181a-42a3-bc7a-d8abe15947a3,abd32ea4-aaac-42a8-8451-592a9dd4339a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,BZCCCB02,17.78378,-88.00267,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,shallow,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-28,08:03:00,5,10,2m,2,1,Alexander Navarro,179,NA,Scaridae,Sparisoma,Sparisoma viride,10,0.0138,3.05,1,2,15.48,2,herbivore-detritivore,excavator,31.4,public,NA,GUZ,NA,bdf09675-181a-42a3-bc7a-d8abe15947a3,abd32ea4-aaac-42a8-8451-592a9dd4339a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,BZCCCB02,17.78378,-88.00267,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,shallow,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-28,08:03:00,5,10,2m,2,1,Alexander Navarro,179,NA,Scaridae,Scarus,Scarus taeniopterus,25,0.0135,3.18,1,1,188.26,2,herbivore-detritivore,scraper,26.02,public,NA,GUZ,NA,bdf09675-181a-42a3-bc7a-d8abe15947a3,abd32ea4-aaac-42a8-8451-592a9dd4339a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,BZCCCB02,17.78378,-88.00267,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,shallow,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-28,08:03:00,5,10,2m,2,1,Alexander Navarro,179,NA,Scaridae,Scarus,Scarus taeniopterus,12,0.0135,3.18,1,1,18.24,2,herbivore-detritivore,scraper,26.02,public,NA,GUZ,NA,bdf09675-181a-42a3-bc7a-d8abe15947a3,abd32ea4-aaac-42a8-8451-592a9dd4339a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,BZCCCB02,17.78378,-88.00267,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,shallow,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-28,08:03:00,5,10,2m,2,1,Alexander Navarro,179,NA,Scaridae,Scarus,Scarus iseri,10,0.0158,3.0515,1,1,8.89,2,herbivore-detritivore,scraper,17.19,public,NA,GUZ,NA,bdf09675-181a-42a3-bc7a-d8abe15947a3,abd32ea4-aaac-42a8-8451-592a9dd4339a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,BZCCCB02,17.78378,-88.00267,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,shallow,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-28,08:03:00,5,10,2m,2,1,Alexander Navarro,179,NA,Scaridae,Scarus,Scarus iseri,5,0.0158,3.0515,1,4,4.29,2,herbivore-detritivore,scraper,17.19,public,NA,GUZ,NA,bdf09675-181a-42a3-bc7a-d8abe15947a3,abd32ea4-aaac-42a8-8451-592a9dd4339a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,BZCCCB02,17.78378,-88.00267,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,shallow,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-28,08:03:00,5,10,2m,2,1,Alexander Navarro,179,NA,Scaridae,Sparisoma,Sparisoma aurofrenatum,18,0.0117,3.15,1,1,52.63,2,herbivore-detritivore,excavator,22.3,public,NA,GUZ,NA,bdf09675-181a-42a3-bc7a-d8abe15947a3,abd32ea4-aaac-42a8-8451-592a9dd4339a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,BZCCCB02,17.78378,-88.00267,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,shallow,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-28,08:03:00,5,10,2m,2,1,Alexander Navarro,179,NA,Scaridae,Sparisoma,Sparisoma aurofrenatum,20,0.0117,3.15,1,1,73.35,2,herbivore-detritivore,excavator,22.3,public,NA,GUZ,NA,bdf09675-181a-42a3-bc7a-d8abe15947a3,abd32ea4-aaac-42a8-8451-592a9dd4339a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,BZCCCB02,17.78378,-88.00267,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,shallow,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-28,08:03:00,5,10,2m,2,1,Alexander Navarro,179,NA,Pomacentridae,Stegastes,Stegastes partitus,4,0.0123,3.05,1,3,1.27,2,herbivore-detritivore,cropper/grazer,20.93,public,NA,GUZ,NA,bdf09675-181a-42a3-bc7a-d8abe15947a3,abd32ea4-aaac-42a8-8451-592a9dd4339a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,BZCCCB02,17.78378,-88.00267,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,shallow,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-28,08:03:00,5,10,2m,2,1,Alexander Navarro,179,NA,Pomacentridae,Stegastes,Stegastes partitus,6,0.0123,3.05,1,3,4.36,2,herbivore-detritivore,cropper/grazer,20.93,public,NA,GUZ,NA,bdf09675-181a-42a3-bc7a-d8abe15947a3,abd32ea4-aaac-42a8-8451-592a9dd4339a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,BZCCCB02,17.78378,-88.00267,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,shallow,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-28,08:03:00,5,10,2m,2,1,Alexander Navarro,179,NA,Pomacentridae,Stegastes,Stegastes partitus,5,0.0123,3.05,1,2,1.67,2,herbivore-detritivore,cropper/grazer,20.93,public,NA,GUZ,NA,bdf09675-181a-42a3-bc7a-d8abe15947a3,abd32ea4-aaac-42a8-8451-592a9dd4339a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,BZCCCB02,17.78378,-88.00267,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,shallow,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-28,08:03:00,5,10,2m,2,1,Alexander Navarro,179,NA,Pomacentridae,Stegastes,Stegastes diencaeus,3,0.01995,2.99,1,1,0.27,2,herbivore-detritivore,cropper/grazer,24.15,public,NA,GUZ,NA,bdf09675-181a-42a3-bc7a-d8abe15947a3,abd32ea4-aaac-42a8-8451-592a9dd4339a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,BZCCCB02,17.78378,-88.00267,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,shallow,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-28,08:03:00,5,10,2m,2,1,Alexander Navarro,179,NA,Labridae,Halichoeres,Halichoeres garnoti,12,0.00519,2.54,1,1,1.43,3.7,invertivore-mobile,macro-invertivore,28.13,public,NA,GUZ,NA,bdf09675-181a-42a3-bc7a-d8abe15947a3,abd32ea4-aaac-42a8-8451-592a9dd4339a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,BZCCCB02,17.78378,-88.00267,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,shallow,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-28,08:03:00,5,10,2m,2,1,Alexander Navarro,179,NA,Labridae,Halichoeres,Halichoeres garnoti,6,0.00519,2.54,1,3,0.74,3.7,invertivore-mobile,macro-invertivore,28.13,public,NA,GUZ,NA,bdf09675-181a-42a3-bc7a-d8abe15947a3,abd32ea4-aaac-42a8-8451-592a9dd4339a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,BZCCCB02,17.78378,-88.00267,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,shallow,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-28,08:03:00,5,10,2m,2,1,Alexander Navarro,179,NA,Labridae,Halichoeres,Halichoeres garnoti,8,0.00519,2.54,1,1,0.51,3.7,invertivore-mobile,macro-invertivore,28.13,public,NA,GUZ,NA,bdf09675-181a-42a3-bc7a-d8abe15947a3,abd32ea4-aaac-42a8-8451-592a9dd4339a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,BZCCCB02,17.78378,-88.00267,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,shallow,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-28,08:03:00,5,10,2m,2,1,Alexander Navarro,179,NA,Acanthuridae,Acanthurus,Acanthurus coeruleus,18,0.02147,3.022,1,1,66.72,2,herbivore-macroalgae,browser,58.55,public,NA,GUZ,NA,bdf09675-181a-42a3-bc7a-d8abe15947a3,abd32ea4-aaac-42a8-8451-592a9dd4339a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,BZCCCB02,17.78378,-88.00267,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,shallow,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-28,08:03:00,5,10,2m,2,1,Alexander Navarro,179,NA,Pomacentridae,Stegastes,Stegastes planifrons,8,0.02042,2.97,1,3,14.73,2.82,omnivore,cropper/grazer,23.52,public,NA,GUZ,NA,bdf09675-181a-42a3-bc7a-d8abe15947a3,abd32ea4-aaac-42a8-8451-592a9dd4339a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,BZCCCB02,17.78378,-88.00267,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,shallow,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-28,08:03:00,5,10,2m,2,1,Alexander Navarro,179,NA,Serranidae,Hypoplectrus,Hypoplectrus nigricans,10,0.01778,3.03,1,1,9.53,4,piscivore,pisci-invertivore,21.25,public,NA,GUZ,NA,bdf09675-181a-42a3-bc7a-d8abe15947a3,abd32ea4-aaac-42a8-8451-592a9dd4339a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,BZCCCB02,17.78378,-88.00267,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,shallow,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-28,08:03:00,5,10,2m,2,1,Alexander Navarro,179,NA,Serranidae,Hypoplectrus,Hypoplectrus puella,12,0.009,3.04,1,1,8.59,3.65,invertivore-mobile,macro-invertivore,21.25,public,NA,GUZ,NA,bdf09675-181a-42a3-bc7a-d8abe15947a3,abd32ea4-aaac-42a8-8451-592a9dd4339a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,BZCCCB02,17.78378,-88.00267,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,shallow,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-28,08:03:00,5,10,2m,2,1,Alexander Navarro,179,NA,Scaridae,Sparisoma,Sparisoma rubripinne,10,0.019508,2.99458,1,1,9.63,2,herbivore-detritivore,excavator,25.87,public,NA,GUZ,NA,bdf09675-181a-42a3-bc7a-d8abe15947a3,abd32ea4-aaac-42a8-8451-592a9dd4339a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,BZCCCB02,17.78378,-88.00267,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,shallow,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-28,08:03:00,5,10,2m,2,1,Alexander Navarro,180,NA,Scaridae,Sparisoma,Sparisoma viride,28,0.0138,3.05,1,1,178.93,2,herbivore-detritivore,excavator,31.4,public,NA,GUZ,NA,d85f741d-e422-4cee-8160-7dacd21dd3e1,abd32ea4-aaac-42a8-8451-592a9dd4339a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
Northern Belize Coastal Complex,Blue Ventures (BV),Belize,BZCCCB02,17.78378,-88.00267,patch,back reef,sheltered,NA,NA,NA,5-10m - fair,shallow,General Use Zone,NA,NA,NA,NA,NA,open access,2021-10-28,08:03:00,5,10,2m,2,1,Alexander Navarro,180,NA,Scaridae,Scarus,Scarus taeniopterus,20,0.0135,3.18,1,3,277.78,2,herbivore-detritivore,scraper,26.02,public,NA,GUZ,NA,d85f741d-e422-4cee-8160-7dacd21dd3e1,abd32ea4-aaac-42a8-8451-592a9dd4339a,"Darling Ortega, Fabian Kyne, Galento Galvez, Joshua Borland, Shakera Arnold, Celso Sho",https://datamermaid.org/contact-project?project_id=d2225edc-0dbb-4c10-8cc7-e7d6dfaf149f
